2529999	1151740
2530037	1151708
2530282	1151521
2530504	1151335
2530639	1151211
2530722	1151123
2530792	1151105
2530839	1151083
2530897	1151068
2530954	1151050
2530969	1151146
2530997	1151143
2531004	1151032
2531022	1151078
2531097	1151098
2531215	1151108
2531255	1151121
2531280	1151100
2531300	1151133
2531480	1151103
2531575	1151116
2531682	1151095
2531825	1151080
2531865	1151080
2532082	1151080
2532125	1151058
2532222	1151063
2532313	1151070
2532405	1151088
2532496	1151098
2532510	1151149
2532558	1151147
2532608	1151165
2532668	1151233
2532735	1151268
2532758	1151316
2532738	1151369
2532850	1151495
2532908	1151558
2532970	1151614
2533038	1151644
2533098	1151662
2533168	1151672
2533225	1151690
2533255	1151687
2533320	1151697
2533405	1151743
2533485	1151758
2533518	1151758
2533563	1151745
2533570	1151773
2533640	1151798
2533685	1151864
2533723	1151899
2533788	1151960
2533830	1151960
2533805	1151998
2533833	1152043
2533840	1152068
2533878	1152096
2533913	1152088
2533981	1152134
2533991	1152159
2534021	1152177
2534013	1152205
2534038	1152227
2534348	1152295
2534501	1152250
2534621	1152205
2534656	1152172
2534686	1152162
2534776	1152220
2534836	1152265
2534863	1152288
2534898	1152313
2534951	1152303
2535051	1152258
2535116	1152227
2535186	1152177
2535251	1152129
2535298	1152114
2535458	1151962
2535518	1151909
2535571	1151859
2535606	1151816
2535613	1151783
2535641	1151755
2535668	1151755
2535701	1151717
2535681	1151637
2535721	1151632
2535724	1151601
2535749	1151604
2535784	1151594
2535784	1151556
2536001	1151483
2536029	1151616
2536241	1151621
2536254	1151533
2536279	1151526
2536296	1151553
2536341	1151510
2536399	1151500
2536444	1151472
2536496	1151467
2536549	1151457
2536589	1151447
2536634	1151435
2536699	1151414
2536741	1151384
2536794	1151351
2536839	1151321
2536869	1151281
2536851	1151233
2536964	1151122
2537059	1151225
2537119	1151167
2537274	1151051
2537264	1150998
2537311	1151013
2537351	1151028
2537437	1151064
2537637	1150879
2537602	1150743
2537659	1150859
2537739	1150786
2537719	1150705
2537859	1150771
2537797	1150834
2537782	1150874
2537809	1150945
2537877	1150953
2537919	1150932
2538012	1150963
2538057	1150980
2538122	1150995
2538189	1150985
2538237	1150970
2538394	1150907
2538489	1150869
2538619	1150814
2538792	1150748
2538809	1150723
2538842	1150723
2538859	1150761
2538864	1150720
2538932	1150715
2538974	1150695
2539004	1150708
2539012	1150746
2539072	1150768
2539099	1150771
2539169	1150806
2539205	1150824
2539397	1150809
2539427	1150804
2539467	1150786
2539582	1150796
2539682	1150819
2539740	1150796
2539800	1150776
2539857	1150761
2539900	1150758
2539925	1150773
2539997	1150804
2540025	1150826
2540077	1150829
2540120	1150841
2540200	1150821
2540237	1150836
2540240	1150773
2540355	1150766
2540430	1150748
2540447	1150796
2540515	1150811
2540570	1150814
2540615	1150806
2540597	1150735
2540645	1150672
2540822	1150602
2540857	1150662
2540855	1150602
2540887	1150642
2540933	1150619
2541010	1150607
2541075	1150594
2541158	1150569
2541185	1150561
2541283	1150602
2541355	1150599
2541528	1150622
2541618	1150602
2541668	1150576
2541748	1150576
2541805	1150539
2541803	1150480
2542078	1150274
2542095	1150327
2542380	1150314
2542548	1150193
2542623	1150185
2542686	1150094
2542731	1150125
2542756	1150130
2542848	1150107
2542888	1150069
2542921	1150036
2542976	1150024
2543016	1150039
2543091	1150029
2543151	1149993
2543221	1149953
2543258	1149938
2543343	1149913
2543461	1149829
2543578	1149751
2543671	1149660
2543761	1149595
2543873	1149501
2543991	1149395
2544068	1149312
2544163	1149218
2544238	1149140
2544303	1149072
2544348	1149064
2544421	1149024
2544476	1148979
2544539	1148933
2544586	1148895
2544679	1148842
2544746	1148769
2544806	1148711
2544884	1148638
2544934	1148602
2544976	1148585
2545016	1148605
2545044	1148605
2545134	1148633
2545179	1148638
2545221	1148628
2545269	1148597
2545304	1148597
2545344	1148613
2545369	1148620
2545441	1148613
2545521	1148600
2545599	1148613
2545646	1148615
2545711	1148686
2545769	1148762
2545856	1148840
2545944	1148878
2545986	1148885
2546034	1148878
2546129	1148903
2546166	1148880
2546199	1148880
2546242	1148898
2546317	1148883
2546314	1148830
2546234	1148845
2546204	1148840
2546259	1148820
2546312	1148812
2546347	1148827
2546372	1148845
2546447	1148852
2546474	1148845
2546524	1148883
2546564	1148885
2546609	1148875
2546664	1148890
2546722	1148868
2546749	1148837
2546832	1148767
2546877	1148759
2546912	1148731
2546939	1148698
2546982	1148691
2547112	1148613
2547177	1148557
2547242	1148522
2547329	1148418
2547409	1148315
2547449	1148279
2547469	1148242
2547537	1148206
2547592	1148181
2547654	1148125
2547727	1148024
2547779	1147959
2547847	1147901
2547967	1147812
2548065	1147754
2548227	1147663
2548332	1147610
2548422	1147557
2548540	1147494
2548647	1147449
2548785	1147386
2548902	1147320
2549032	1147252
2549122	1147209
2549227	1147169
2549262	1147138
2549332	1147141
2549570	1147080
2549597	1147085
2549647	1147070
2549703	1147085
2549733	1147103
2549813	1147128
2549855	1147133
2549933	1147121
2549978	1147138
2550013	1147216
2550057	1147231
2550132	1147226
2550217	1147203
2550322	1147173
2550414	1147140
2550511	1147089
2550586	1147048
2550673	1147010
2550776	1146980
2550868	1146959
2550940	1146937
2551013	1146871
2551055	1146896
2551100	1146899
2551162	1146893
2551339	1146853
2551402	1146822
2551456	1146792
2551514	1146769
2551544	1146764
2551589	1146777
2551646	1146779
2551629	1146728
2551576	1146716
2551551	1146728
2551544	1146703
2551551	1146662
2551569	1146637
2551599	1146617
2551636	1146614
2551678	1146647
2551736	1146683
2551758	1146749
2551858	1146736
2551900	1146726
2551990	1146716
2552015	1146685
2552065	1146685
2552102	1146673
2552137	1146698
2552190	1146683
2552294	1146690
2552424	1146678
2552466	1146678
2552511	1146662
2552599	1146500
2552666	1146498
2552706	1146454
2552788	1146462
2552930	1146498
2553077	1146495
2553222	1146503
2553324	1146480
2553399	1146432
2553422	1146399
2553451	1146366
2553469	1146315
2553514	1146155
2553556	1146132
2553601	1146018
2553611	1146005
2553650	1145997
2553660	1145930
2553660	1145905
2553660	1145877
2553660	1145852
2553655	1145827
2553657	1145799
2553657	1145772
2553657	1145747
2553655	1145722
2553652	1145689
2553657	1145664
2553690	1145641
2553715	1145626
2553740	1145621
2553765	1145631
2553792	1145609
2553820	1145584
2553845	1145576
2553870	1145563
2553895	1145551
2553922	1145536
2553947	1145523
2553972	1145511
2553997	1145501
2554022	1145491
2554047	1145473
2554065	1145448
2554090	1145436
2554127	1145476
2554185	1145471
2554222	1145418
2554397	1145378
2554430	1145365
2554507	1145348
2554538	1145358
2554790	1145285
2554795	1145245
2554805	1145280
2554928	1145257
2554923	1145230
2554965	1145222
2555093	1144828
2555123	1144796
2555143	1144720
2555193	1144718
2555248	1144688
2555308	1144658
2555313	1144620
2555365	1144530
2555400	1144525
2555440	1144475
2555505	1144319
2555510	1144204
2555528	1144156
2555568	1144126
2555578	1144161
2555660	1144201
2555728	1144231
2555826	1144264
2555921	1144291
2555956	1144279
2556023	1144289
2556068	1144266
2556071	1144234
2556126	1144241
2556178	1144264
2556226	1144251
2556243	1144219
2556273	1144194
2556291	1144244
2556363	1144249
2556448	1144216
2556523	1144221
2556596	1144209
2556666	1144126
2556718	1144088
2556763	1144096
2556798	1144053
2556858	1144043
2556931	1143918
2556981	1143897
2557016	1143780
2557016	1143719
2556993	1143672
2557059	1143626
2557136	1143561
2557219	1143526
2557226	1143486
2557256	1143463
2557249	1143501
2557316	1143383
2557369	1143526
2557444	1143586
2557524	1143559
2557531	1143499
2557744	1143338
2557756	1143293
2557806	1143273
2557826	1143228
2557856	1143210
2557891	1143243
2557931	1143268
2557996	1143260
2558076	1143250
2558191	1143283
2558317	1143300
2558437	1143333
2558489	1143345
2558562	1143373
2558642	1143388
2558737	1143366
2558814	1143310
2558892	1143238
2558992	1143167
2559034	1143090
2559184	1142977
2559242	1142909
2559287	1142831
2559329	1142738
2559347	1142663
2559347	1142608
2559324	1142492
2559299	1142395
2559287	1142339
2559284	1142292
2559354	1142209
2559442	1142124
2559507	1142078
2559572	1142061
2559652	1142076
2559737	1142124
2559825	1142186
2559922	1142166
2560002	1142146
2560082	1142103
2560142	1142021
2560200	1141925
2560252	1141822
2560297	1141752
2560337	1141657
2560380	1141592
2560410	1141549
2560415	1141439
2560400	1141366
2560387	1141296
2560390	1141185
2560465	1141090
2560530	1141027
2560592	1140987
2560655	1140934
2560685	1140879
2560707	1140749
2560715	1140658
2560710	1140598
2560707	1140540
2560705	1140503
2560677	1140490
2560660	1140463
2560665	1140420
2560690	1140380
2560715	1140382
2560750	1140397
2560788	1140360
2560818	1140294
2560863	1140222
2560910	1140099
2560945	1139978
2560948	1139835
2560938	1139725
2560915	1139632
2560863	1139514
2560818	1139429
2560765	1139341
2560737	1139333
2560707	1139288
2560645	1139208
2560517	1139133
2560497	1139100
2560515	1139012
2560530	1138902
2560495	1138799
2560470	1138716
2560437	1138636
2560372	1138541
2560240	1138475
2560147	1138438
2560092	1138413
2560040	1138538
2560007	1138546
2560057	1138433
2560037	1138405
2560055	1138355
2559990	1138310
2559940	1138322
2559775	1138307
2559637	1138869
2559617	1138352
2559527	1138378
2559447	1138352
2559352	1138395
2559324	1138408
2559267	1138410
2559204	1138450
2559164	1138468
2559109	1138450
2559047	1138475
2558989	1138483
2558917	1138468
2558839	1138458
2558787	1138463
2558734	1138448
2558679	1138448
2558592	1138470
2558539	1138448
2558472	1138403
2558429	1138357
2558417	1138330
2558349	1138292
2558294	1138272
2558231	1138250
2558156	1138295
2558096	1138305
2557979	1138302
2557899	1138317
2557814	1138357
2557774	1138378
2557714	1138367
2557521	1138852
2557479	1138839
2557619	1138468
2557551	1138438
2557489	1138430
2557441	1138400
2557376	1138373
2557256	1138370
2557071	1138350
2556973	1138360
2556928	1138388
2556886	1138388
2556776	1138317
2556678	1138267
2556626	1138247
2556581	1138250
2556528	1138257
2556491	1138307
2556411	1138260
2556361	1138255
2556231	1138167
2556171	1138144
2556061	1138099
2555978	1138104
2555901	1138097
2555831	1138132
2555781	1138177
2555665	1138222
2555603	1138247
2555545	1138285
2555503	1138337
2555473	1138312
2555588	1138122
2555683	1137959
2555818	1137826
2555981	1137667
2556118	1137534
2556223	1137417
2556313	1137291
2556386	1137193
2556401	1137156
2556351	1137128
2556233	1137289
2556093	1137434
2555958	1137565
2555848	1137662
2555760	1137745
2555660	1137831
2555580	1137923
2555520	1138014
2555468	1138099
2555435	1138187
2555373	1138214
2555333	1138267
2555293	1138267
2555278	1138207
2555265	1138164
2555280	1138207
2555303	1138252
2555335	1138199
2555340	1138174
2555310	1138149
2555408	1138021
2555423	1137921
2555445	1137783
2555455	1137740
2555480	1137708
2555463	1137627
2555478	1137557
2555438	1137494
2555393	1137484
2555365	1137452
2555368	1137422
2555343	1137402
2555343	1137329
2555300	1137389
2555245	1137452
2555215	1137447
2555300	1137331
2555145	1137253
2555060	1137339
2554998	1137384
2554938	1137424
2554808	1137452
2554658	1137537
2554593	1137577
2554455	1137607
2554395	1137607
2554240	1137595
2554240	1137560
2554090	1137494
2553975	1137487
2553702	1137417
2553490	1137379
2553285	1137334
2553204	1137321
2553044	1137379
2552954	1137424
2552789	1137439
2552642	1137502
2552597	1137577
2552464	1137610
2552342	1137635
2552232	1137690
2552227	1137740
2552099	1137841
2552022	1137833
2551906	1137841
2551774	1137873
2551686	1137901
2551571	1137999
2551486	1138054
2551411	1138094
2551351	1138162
2551331	1138232
2551281	1138287
2551186	1138295
2551061	1138270
2550909	1138242
2550743	1138222
2550596	1138177
2550493	1138139
2550296	1138149
2550168	1138149
2550023	1138227
2549981	1138272
2549828	1138312
2549653	1138352
2549498	1138405
2549348	1138475
2549223	1138553
2549128	1138608
2549003	1138661
2548918	1138694
2548843	1138686
2548753	1138679
2548643	1138719
2548553	1138764
2548513	1138789
2548443	1138794
2548416	1138807
2548365	1138835
2548340	1138848
2548298	1138863
2548273	1138873
